scholion URN 	 Critical Sign Present 	 grafei Present 	 initial hoti present 	 para Zenod present 	 Aristarchus or post-Aristarchan Name present 	 Topic 6 Score 	 Topic 9 Score
urn:cts:greekLit:tlg5026.msA.hmt:2.761.comment	false	false	false	false	false	"0.0016260162601626"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:2.762.comment	true	false	true	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:2.763.comment	false	false	false	false	false	"0.00130718954248366"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:2.764.comment	true	false	true	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:2.765.comment	false	false	false	false	false	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msA.hmt:2.766.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:2.767.comment	false	false	false	false	false	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:2.775.comment	true	false	true	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:2.776.comment	false	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:2.777.comment	true	false	true	false	false	"0.00317460317460317"	"0.161904761904762"
urn:cts:greekLit:tlg5026.msA.hmt:2.778.comment	false	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:2.779.comment	false	false	false	false	false	"0.00068259385665529"	"0.00068259385665529"
urn:cts:greekLit:tlg5026.msA.hmt:2.780.comment	false	false	false	false	false	"0.12289156626506"	"0.12289156626506"
urn:cts:greekLit:tlg5026.msA.hmt:2.781.comment	false	false	false	false	true	"0.000760456273764259"	"0.000760456273764259"
urn:cts:greekLit:tlg5026.msA.hmt:2.782.comment	false	false	true	false	true	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:2.783.comment	true	false	true	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:2.784.comment	true	false	false	false	true	"0.000431965442764579"	"0.000431965442764579"
urn:cts:greekLit:tlg5026.msA.hmt:2.785.comment	false	false	false	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msA.hmt:2.791.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:2.792.comment	true	false	true	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msA.hmt:2.793.comment	true	false	false	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:2.794.comment	false	false	false	false	false	"0.192452830188679"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:2.795.comment	true	false	true	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msA.hmt:2.796.comment	true	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:2.797.comment	false	false	true	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:2.798.comment	false	false	false	false	false	"0.227067669172932"	"0.00150375939849624"
urn:cts:greekLit:tlg5026.msA.hmt:2.799.comment	false	false	true	false	false	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:2.800.comment	false	false	false	false	true	"0.328104575163399"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:2.802.comment	true	false	true	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:2.803.comment	false	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:2.804.comment	false	false	false	false	false	"0.00273972602739726"	"0.13972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:2.805.comment	true	false	true	false	false	"0.00115606936416185"	"0.00115606936416185"
urn:cts:greekLit:tlg5026.msA.hmt:2.806.comment	false	false	false	false	true	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:3.5.comment	false	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.1.comment	false	false	false	false	false	"0.000823045267489712"	"0.000823045267489712"
urn:cts:greekLit:tlg5026.msA.hmt:3.671.comment	false	false	false	false	false	"0.00150375939849624"	"0.00150375939849624"
urn:cts:greekLit:tlg5026.msA.hmt:3.8.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.10.comment	true	false	true	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.12.comment	true	false	true	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.15.comment	true	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.16.comment	true	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.23.comment	true	false	false	false	true	"0.000321027287319422"	"0.481861958266453"
urn:cts:greekLit:tlg5026.msA.hmt:3.40.comment	false	false	false	false	false	"0.00115606936416185"	"0.00115606936416185"
urn:cts:greekLit:tlg5026.msA.hmt:3.50.comment	true	false	false	false	false	"0.0013986013986014"	"0.0013986013986014"
urn:cts:greekLit:tlg5026.msA.hmt:3.672.comment	false	false	false	false	false	"0.00066006600660066"	"0.00066006600660066"
urn:cts:greekLit:tlg5026.msA.hmt:3.673.comment	false	false	false	false	false	"0.000985221674876847"	"0.000985221674876847"
urn:cts:greekLit:tlg5026.msA.hmt:3.25.comment	true	false	true	false	false	"0.00194174757281553"	"0.972815533980583"
urn:cts:greekLit:tlg5026.msA.hmt:3.674.comment	true	false	false	false	true	"0.102290076335878"	"0.636641221374046"
urn:cts:greekLit:tlg5026.msA.hmt:3.60.comment	false	false	false	false	false	"0.0013986013986014"	"0.141258741258741"
urn:cts:greekLit:tlg5026.msA.hmt:3.68.comment	false	false	false	false	false	"0.000985221674876847"	"0.000985221674876847"
urn:cts:greekLit:tlg5026.msA.hmt:3.65.comment	false	false	false	false	false	"0.00130718954248366"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:3.70.comment	false	false	false	false	false	"0.000790513833992095"	"0.277470355731225"
urn:cts:greekLit:tlg5026.msA.hmt:3.74.comment	true	false	true	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.78.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.58.comment	true	true	true	false	false	"0.947169811320755"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.62.comment	true	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.92.comment	true	false	true	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msA.hmt:3.82.comment	false	false	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.91.comment	true	false	false	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.93.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.675.comment	false	false	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.88.comment	false	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.676.comment	true	false	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.100.comment	true	false	true	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.95.comment	false	false	false	false	false	"0.000619195046439629"	"0.000619195046439629"
urn:cts:greekLit:tlg5026.msA.hmt:3.96.comment	false	false	false	false	false	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:3.97.comment	false	false	false	false	false	"0.000496277915632754"	"0.000496277915632754"
urn:cts:greekLit:tlg5026.msA.hmt:3.114.comment	false	false	false	false	false	"0.0829268292682927"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.108.comment	true	false	true	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.113.comment	false	false	false	false	false	"0.00122699386503067"	"0.492024539877301"
urn:cts:greekLit:tlg5026.msA.hmt:3.116.comment	false	false	false	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.677.comment	false	false	false	false	false	"0.00130718954248366"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:3.104.comment	false	false	false	false	false	"0.00194174757281553"	"0.972815533980583"
urn:cts:greekLit:tlg5026.msA.hmt:3.118.comment	false	false	false	false	false	"0.550684931506849"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.126.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.678.comment	true	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.679.comment	true	true	true	false	false	"0.276712328767123"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.123.comment	false	false	false	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msA.hmt:3.129.comment	true	false	false	false	false	"0.309090909090909"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.136.comment	true	true	true	false	false	"0.00273972602739726"	"0.961643835616438"
urn:cts:greekLit:tlg5026.msA.hmt:3.138.comment	true	true	true	false	false	"0.550684931506849"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.143.comment	false	false	false	false	false	"0.192452830188679"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.142.comment	false	false	false	false	false	"0.000985221674876847"	"0.000985221674876847"
urn:cts:greekLit:tlg5026.msA.hmt:3.149.comment	true	false	true	false	false	"0.638095238095238"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.151.comment	true	false	true	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msA.hmt:3.152.comment	true	false	true	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msA.hmt:3.157.comment	false	false	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.158.comment	true	true	true	false	false	"0.00273972602739726"	"0.824657534246575"
urn:cts:greekLit:tlg5026.msA.hmt:3.163.comment	false	false	false	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msA.hmt:3.164.comment	true	true	true	false	false	"0.678195488721805"	"0.00150375939849624"
urn:cts:greekLit:tlg5026.msA.hmt:3.168.comment	true	true	true	false	false	"0.408130081300813"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.170.comment	false	false	false	false	false	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:3.174.comment	false	false	false	false	false	"0.000823045267489712"	"0.000823045267489712"
urn:cts:greekLit:tlg5026.msA.hmt:3.171.comment	true	false	false	false	false	"0.381132075471698"	"0.569811320754717"
urn:cts:greekLit:tlg5026.msA.hmt:3.175.comment	true	false	true	false	false	"0.161904761904762"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.182.comment	false	false	false	false	false	"0.0016260162601626"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.179.comment	true	false	false	false	false	"0.408130081300813"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.188.comment	false	false	false	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.191.comment	true	false	false	false	false	"0.0016260162601626"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.201.comment	true	false	false	false	false	"0.00273972602739726"	"0.961643835616438"
urn:cts:greekLit:tlg5026.msA.hmt:3.199.comment	false	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.691.comment	true	false	false	false	false	"0.00273972602739726"	"0.961643835616438"
urn:cts:greekLit:tlg5026.msA.hmt:3.206.comment	false	false	false	false	false	"0.000550964187327824"	"0.000550964187327824"
urn:cts:greekLit:tlg5026.msA.hmt:3.211.comment	false	false	false	false	false	"0.00130718954248366"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:3.216.comment	false	false	false	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.229.comment	true	false	false	false	false	"0.383606557377049"	"0.00109289617486339"
urn:cts:greekLit:tlg5026.msA.hmt:3.227.comment	false	false	false	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.235.comment	false	false	false	false	false	"0.000985221674876847"	"0.000985221674876847"
urn:cts:greekLit:tlg5026.msA.hmt:3.233.comment	true	false	false	false	false	"0.0606606606606607"	"0.000600600600600601"
urn:cts:greekLit:tlg5026.msA.hmt:3.245.comment	false	false	false	false	false	"0.00103626943005181"	"0.00103626943005181"
urn:cts:greekLit:tlg5026.msA.hmt:3.246.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.252.comment	true	false	false	false	false	"0.000790513833992095"	"0.000790513833992095"
urn:cts:greekLit:tlg5026.msA.hmt:3.254.comment	true	true	false	false	false	"0.29544235924933"	"0.000536193029490617"
urn:cts:greekLit:tlg5026.msA.hmt:3.256.comment	false	false	false	false	false	"0.000732600732600733"	"0.000732600732600733"
urn:cts:greekLit:tlg5026.msA.hmt:3.275.comment	false	false	false	false	false	"0.000496277915632754"	"0.000496277915632754"
urn:cts:greekLit:tlg5026.msA.hmt:3.263.comment	false	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.276.comment	false	false	false	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.285.comment	false	false	false	false	false	"0.0016260162601626"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.286.comment	false	false	false	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.249.comment	true	true	true	false	false	"0.00115606936416185"	"0.347976878612717"
urn:cts:greekLit:tlg5026.msA.hmt:3.253.comment	true	true	true	false	false	"0.753383458646617"	"0.00150375939849624"
urn:cts:greekLit:tlg5026.msA.hmt:3.289.comment	false	false	false	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.290.comment	false	false	false	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msA.hmt:3.711.comment	false	false	false	false	false	"0.028099173553719"	"0.000550964187327824"
urn:cts:greekLit:tlg5026.msA.hmt:3.296.comment	false	false	false	false	false	"0.00115606936416185"	"0.00115606936416185"
urn:cts:greekLit:tlg5026.msA.hmt:3.303.comment	false	false	false	false	false	"0.00066006600660066"	"0.00066006600660066"
urn:cts:greekLit:tlg5026.msA.hmt:3.305.comment	false	false	false	false	false	"0.109677419354839"	"0.109677419354839"
urn:cts:greekLit:tlg5026.msA.hmt:3.297.comment	true	false	true	false	false	"0.00130718954248366"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:3.314.comment	false	false	false	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msA.hmt:3.316.comment	false	false	false	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.317.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.318.comment	false	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.315.comment	false	false	false	false	false	"0.0832298136645963"	"0.00041407867494824"
urn:cts:greekLit:tlg5026.msA.hmt:3.324.comment	true	true	true	false	false	"0.0866952789699571"	"0.000858369098712446"
urn:cts:greekLit:tlg5026.msA.hmt:3.332.comment	false	false	false	false	false	"0.524183006535948"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:3.334.comment	false	false	false	false	false	"0.0589595375722543"	"0.00115606936416185"
urn:cts:greekLit:tlg5026.msA.hmt:3.337.comment	false	false	false	false	false	"0.0016260162601626"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.330.comment	true	true	true	false	false	"0.00115606936416185"	"0.174566473988439"
urn:cts:greekLit:tlg5026.msA.hmt:3.341.comment	false	false	false	false	false	"0.00103626943005181"	"0.00103626943005181"
urn:cts:greekLit:tlg5026.msA.hmt:3.344.comment	true	false	false	false	false	"0.237209302325581"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msA.hmt:3.345.comment	true	false	false	false	false	"0.000405679513184584"	"0.000405679513184584"
urn:cts:greekLit:tlg5026.msA.hmt:3.347.comment	false	false	true	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.353.comment	true	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.362.comment	true	false	true	false	false	"0.519170984455959"	"0.00103626943005181"
urn:cts:greekLit:tlg5026.msA.hmt:3.367.comment	false	false	false	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.368.comment	false	false	false	false	false	"0.00150375939849624"	"0.00150375939849624"
urn:cts:greekLit:tlg5026.msA.hmt:3.375.comment	false	false	false	false	false	"0.00240963855421687"	"0.243373493975904"
urn:cts:greekLit:tlg5026.msA.hmt:3.377.comment	false	false	false	false	false	"0.13972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.379.comment	false	false	false	false	false	"0.000619195046439629"	"0.000619195046439629"
urn:cts:greekLit:tlg5026.msA.hmt:3.380.comment	false	false	false	false	false	"0.000732600732600733"	"0.000732600732600733"
urn:cts:greekLit:tlg5026.msA.hmt:3.724.comment	false	false	false	false	false	"0.000536193029490617"	"0.000536193029490617"
urn:cts:greekLit:tlg5026.msA.hmt:3.381.comment	true	true	true	false	false	"0.245528455284553"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.382.comment	false	false	false	false	false	"0.0016260162601626"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.388.comment	true	false	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.391.comment	true	false	true	false	false	"0.966265060240964"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.395.comment	false	false	true	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.399.comment	true	false	true	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.402.comment	true	false	true	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.406.comment	true	false	true	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.407.comment	false	false	false	false	false	"0.047887323943662"	"0.282629107981221"
urn:cts:greekLit:tlg5026.msA.hmt:3.409.comment	true	true	true	false	false	"0.0016260162601626"	"0.570731707317073"
urn:cts:greekLit:tlg5026.msA.hmt:3.412.comment	true	false	false	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.420.comment	true	false	false	false	false	"0.550684931506849"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.421.comment	true	false	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.423.comment	true	true	true	false	false	"0.331297709923664"	"0.000508905852417303"
urn:cts:greekLit:tlg5026.msA.hmt:3.416.comment	true	false	true	false	false	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:3.429.comment	true	false	true	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msA.hmt:3.437.comment	false	false	false	false	false	"0.00377358490566038"	"0.947169811320755"
urn:cts:greekLit:tlg5026.msA.hmt:3.445.comment	true	false	true	false	false	"0.947169811320755"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.452.comment	false	false	false	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.454.comment	false	false	false	false	false	"0.000896860986547085"	"0.000896860986547085"
urn:cts:greekLit:tlg5026.msA.hmt:3.456.comment	false	false	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msA.hmt:3.457.comment	false	false	false	false	false	"0.0013986013986014"	"0.0013986013986014"
urn:cts:greekLit:tlg5026.msA.hmt:3.459.comment	false	false	false	false	false	"0.0016260162601626"	"0.164227642276423"
urn:cts:greekLit:tlg5026.msA.hmt:3.461.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.463.comment	false	false	false	false	false	"0.246625766871166"	"0.00122699386503068"
urn:cts:greekLit:tlg5026.msA.hmt:3.464.comment	false	false	false	false	false	"0.00103626943005181"	"0.00103626943005181"
urn:cts:greekLit:tlg5026.msA.hmt:3.465.comment	false	false	false	false	false	"0.00130718954248366"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:3.467.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.477.comment	true	false	false	false	false	"0.000451467268623025"	"0.000451467268623025"
urn:cts:greekLit:tlg5026.msA.hmt:3.483.comment	false	false	false	false	false	"0.00273972602739726"	"0.276712328767123"
urn:cts:greekLit:tlg5026.msA.hmt:3.490.comment	false	false	true	false	false	"0.174566473988439"	"0.00115606936416185"
urn:cts:greekLit:tlg5026.msA.hmt:3.745.comment	false	false	false	false	false	"0.164227642276423"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.498.comment	true	false	true	false	false	"0.539784946236559"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.502.comment	false	false	false	false	false	"0.12289156626506"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.746.comment	true	false	false	false	false	"0.00150375939849624"	"0.00150375939849624"
urn:cts:greekLit:tlg5026.msA.hmt:3.505.comment	false	false	false	false	false	"0.0016260162601626"	"0.489430894308943"
urn:cts:greekLit:tlg5026.msA.hmt:3.509.comment	true	false	false	false	false	"0.258369098712446"	"0.000858369098712447"
urn:cts:greekLit:tlg5026.msA.hmt:3.513.comment	false	false	false	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.514.comment	true	false	false	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.753.comment	true	false	false	false	false	"0.00122699386503067"	"0.307975460122699"
urn:cts:greekLit:tlg5026.msA.hmt:3.518.comment	true	false	false	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.521.comment	false	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.523.comment	false	false	false	false	false	"0.217204301075269"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.527.comment	false	false	false	false	false	"0.00115606936416185"	"0.00115606936416185"
urn:cts:greekLit:tlg5026.msA.hmt:3.529.comment	true	true	true	false	false	"0.432258064516129"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.535.comment	true	false	true	false	false	"0.0013986013986014"	"0.0013986013986014"
urn:cts:greekLit:tlg5026.msA.hmt:3.541.comment	false	false	true	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.546.comment	false	false	false	false	false	"0.00194174757281553"	"0.00194174757281553"
urn:cts:greekLit:tlg5026.msA.hmt:3.549.comment	false	false	false	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.531.comment	false	false	false	false	false	"0.00130718954248366"	"0.00130718954248366"
urn:cts:greekLit:tlg5026.msA.hmt:3.563.comment	false	false	false	false	false	"0.12289156626506"	"0.12289156626506"
urn:cts:greekLit:tlg5026.msA.hmt:3.567.comment	false	false	false	false	false	"0.00240963855421687"	"0.00240963855421687"
urn:cts:greekLit:tlg5026.msA.hmt:3.570.comment	true	false	true	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.575.comment	true	false	true	false	false	"0.878260869565217"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msA.hmt:3.579.comment	true	false	true	false	false	"0.291041162227603"	"0.0973365617433414"
urn:cts:greekLit:tlg5026.msA.hmt:3.585.comment	true	false	false	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msA.hmt:3.590.comment	true	false	false	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msA.hmt:3.594.comment	true	false	false	false	false	"0.00176991150442478"	"0.00176991150442478"
urn:cts:greekLit:tlg5026.msA.hmt:3.598.comment	true	false	false	false	false	"0.000823045267489712"	"0.535802469135802"
urn:cts:greekLit:tlg5026.msA.hmt:3.605.comment	true	false	false	false	false	"0.00115606936416185"	"0.00115606936416185"
urn:cts:greekLit:tlg5026.msA.hmt:3.610.comment	true	false	false	false	false	"0.00606060606060606"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msA.hmt:3.620.comment	true	false	false	false	false	"0.511111111111111"	"0.000600600600600601"
urn:cts:greekLit:tlg5026.msA.hmt:3.623.comment	false	false	false	false	false	"0.00317460317460317"	"0.00317460317460317"
urn:cts:greekLit:tlg5026.msA.hmt:3.625.comment	true	false	false	false	false	"0.000823045267489712"	"0.000823045267489712"
urn:cts:greekLit:tlg5026.msA.hmt:3.627.comment	false	false	false	false	false	"0.0021505376344086"	"0.0021505376344086"
urn:cts:greekLit:tlg5026.msA.hmt:3.650.comment	true	false	true	false	false	"0.296551724137931"	"0.000985221674876847"
urn:cts:greekLit:tlg5026.msA.hmt:3.632.comment	true	false	false	false	false	"0.452631578947368"	"0.00150375939849624"
urn:cts:greekLit:tlg5026.msA.hmt:3.635.comment	true	false	false	false	false	"0.0016260162601626"	"0.0016260162601626"
urn:cts:greekLit:tlg5026.msA.hmt:3.645.comment	false	false	false	false	false	"0.000496277915632754"	"0.000496277915632754"
urn:cts:greekLit:tlg5026.msA.hmt:3.649.comment	false	false	false	false	false	"0.000451467268623025"	"0.000451467268623025"
urn:cts:greekLit:tlg5026.msA.hmt:3.652.comment	false	false	false	false	false	"0.00066006600660066"	"0.00066006600660066"
